id,company_id,sector,emtak,name,phone,email,www
9793,7267,"Elamute ja mitteeluhoonete ehitus",41001,"Ardnas OÜ","+372 56110008",ardnasoy5@gmail.com,
10188,7608,"Elamute ja mitteeluhoonete ehitus",41001,"Argnom OÜ",,nomarg.nomarg@gmail.com,
10510,7896,"Elamute ja mitteeluhoonete ehitus",41001,"arilehitus OÜ","+372 53002219",arilehitus@outlook.com,
10763,8116,"Elamute ja mitteeluhoonete ehitus",41001,"Arksmer OÜ","+372 56641244",argo.poder@gmail.com,
10817,8164,"Elamute ja mitteeluhoonete ehitus",41001,"Arlis ehitus OÜ","+372 56601886",ardomagi1991@hot.ee,
10936,8270,"Elamute ja mitteeluhoonete ehitus",41001,"Armen Service OÜ",,m.liidik@hotmail.com,
10949,8282,"Elamute ja mitteeluhoonete ehitus",41001,"Armfest OÜ","+372 53322217",armfest.oy@gmail.com,
11019,8336,"Elamute ja mitteeluhoonete ehitus",41001,"Armor OÜ",,janno.nurme1@gmail.com,
11191,8490,"Elamute ja mitteeluhoonete ehitus",41001,"Aroc OÜ",,aroc.ehitus@gmail.com,
11441,8702,"Elamute ja mitteeluhoonete ehitus",41001,"Arrow OÜ","+372 5259350",Asko@cncwood.eu,
12042,9231,"Elamute ja mitteeluhoonete ehitus",41001,"ARTINES OÜ",,artinesoy@gmail.com,
12369,9507,"Elamute ja mitteeluhoonete ehitus",41001,"ArtShape OÜ",,art187v@gmail.com,
12684,9788,"Elamute ja mitteeluhoonete ehitus",41001,"Arutaru OÜ",,pugalveiko@gmail.com,
14034,10780,"Elamute ja mitteeluhoonete ehitus",41001,"Aso Ehitus OÜ",,asoehitus@gmail.com,
14119,10839,"Elamute ja mitteeluhoonete ehitus",41001,"Aspera OÜ","+372 53736258",arvo@aspera.ee,
14234,10920,"Elamute ja mitteeluhoonete ehitus",41001,"Asrex OÜ","+372 56226716",info@asrex.ee,https://asrex.ee/
14508,11113,"Elamute ja mitteeluhoonete ehitus",41001,"Astarent OÜ","+372 58891828",astarent.ee@gmail.com,
15829,12186,"Elamute ja mitteeluhoonete ehitus",41001,"atrox OÜ","+372 55913241",info.atroxou@gmail.com,
15891,12233,"Elamute ja mitteeluhoonete ehitus",41001,"Atso House OÜ",,Atsohouse@gmail.com,
16476,12739,"Elamute ja mitteeluhoonete ehitus",41001,"Aureus Design OÜ","+372 58059845",aureus.design@hotmail.com,
17501,13592,"Elamute ja mitteeluhoonete ehitus",41001,"AvAken OÜ","+372 53416633",avakenou@gmail.com,
17779,13835,"Elamute ja mitteeluhoonete ehitus",41001,"AV-Co Ehitus OÜ","+372 53345630",andovaikla@gmail.com,
18251,14251,"Elamute ja mitteeluhoonete ehitus",41001,"AVJ Grupp OÜ",,avjgrupp@hotmail.com,
19172,15081,"Elamute ja mitteeluhoonete ehitus",41001,"Baile Álainn OÜ",,pertelson.rasmus@gmail.com,
19717,15540,"Elamute ja mitteeluhoonete ehitus",41001,"Baltic Building Solution OÜ","+371 29413346",mooringou@gmail.com,
20439,16143,"Elamute ja mitteeluhoonete ehitus",41001,"Baltik Torud OÜ",,torutood99@gmail.com,
20685,16334,"Elamute ja mitteeluhoonete ehitus",41001,"Baltstar ehitus OÜ","+372 56300003",info.balticompany@gmail.com,
21334,16910,"Elamute ja mitteeluhoonete ehitus",41001,"BauDecor OÜ",,riho.paas.002@mail.ee,
22173,17640,"Elamute ja mitteeluhoonete ehitus",41001,"Beehitus Eesti OÜ",,beehitus@gmail.com,
22528,17961,"Elamute ja mitteeluhoonete ehitus",41001,"BELLOR-GRUPP OÜ",,bellorgrupp@gmail.com,
22598,18017,"Elamute ja mitteeluhoonete ehitus",41001,"BELSTON OÜ",,belstonou@gmail.com,
22670,18078,"Elamute ja mitteeluhoonete ehitus",41001,"Bender OÜ",,Nimieisobi@hotmail.com,
22909,18288,"Elamute ja mitteeluhoonete ehitus",41001,"Berg Ehitus OÜ","+372 53441238",bergehitus@gmail.com,
23670,18944,"Elamute ja mitteeluhoonete ehitus",41001,"Betoonipundar OÜ",,betoonipundar@gmail.com,
23902,19157,"Elamute ja mitteeluhoonete ehitus",41001,"BGB Construction OÜ","+372 53064162",Bert.bgb@gmail.com,
24108,19337,"Elamute ja mitteeluhoonete ehitus",41001,"BigBild OÜ",,bigbild8@gmail.com,
24303,19508,"Elamute ja mitteeluhoonete ehitus",41001,"BILDGREN Ehitus OÜ",,hello@bildgren.ee,
25260,20373,"Elamute ja mitteeluhoonete ehitus",41001,"BKO Construction OÜ","+372 56465015",bkoconstruction@gmail.com,
25539,20630,"Elamute ja mitteeluhoonete ehitus",41001,"Blazewood Nordic OÜ",,jaankuuskman@gmail.com,
26439,21434,"Elamute ja mitteeluhoonete ehitus",41001,"BOB-REY OÜ",,bobreyou@gmail.com,
28082,22908,"Elamute ja mitteeluhoonete ehitus",41001,"Brickway OÜ",,Brickway@mail.ee,
28911,23647,"Elamute ja mitteeluhoonete ehitus",41001,"BTX OÜ",,betoteam@betoteam.ee,
29076,23789,"Elamute ja mitteeluhoonete ehitus",41001,"Builder Bob OÜ",,madis2886@gmail.com,
29117,23829,"Elamute ja mitteeluhoonete ehitus",41001,"Building specialists OÜ",,karolin1995@windowslive.com,
29129,23841,"Elamute ja mitteeluhoonete ehitus",41001,"Buildkond OÜ",,s.alex11@hotmail.com,
30142,24735,"Elamute ja mitteeluhoonete ehitus",41001,"Caleb Brett Eesti Osaühing","+372 5523548",its.eesti@anet.ee,
30685,25225,"Elamute ja mitteeluhoonete ehitus",41001,"Caprea Consult OÜ","+372 56461162",landsberg@hot.ee,
31109,25584,"Elamute ja mitteeluhoonete ehitus",41001,"Carl-KR ehitus OÜ",,oucarlkr@gmail.com,
31379,25818,"Elamute ja mitteeluhoonete ehitus",41001,"Cartago OÜ","+372 53432218",jaanoja81@gmail.com,
32023,26391,"Elamute ja mitteeluhoonete ehitus",41001,"Ceko Ehitus OÜ","+372 5239754",kauri.piiskoppel@gmail.com,
32968,27246,"Elamute ja mitteeluhoonete ehitus",41001,"Chip 'N Dale OÜ",,jaaniztull@gmail.com,
33569,27784,"Elamute ja mitteeluhoonete ehitus",41001,"Cityman OÜ","+372 56481922",citymanbuss@gmail.com,
33865,28040,"Elamute ja mitteeluhoonete ehitus",41001,"Claude-Invest OÜ",,ci.eesti@gmail.com,
34139,28283,"Elamute ja mitteeluhoonete ehitus",41001,"Cleverline OÜ",,Raidopurje@gmail.com,
36081,30013,"Elamute ja mitteeluhoonete ehitus",41001,"Consiva OÜ",,silver.vatsel@gmail.com,
36138,30060,"Elamute ja mitteeluhoonete ehitus",41001,"Construct&Invest OÜ",,lippasaaralar@gmail.com,
36169,30088,"Elamute ja mitteeluhoonete ehitus",41001,"Construfox OÜ","+372 56508987",ellekaljurand@gmail.com,
36366,30267,"Elamute ja mitteeluhoonete ehitus",41001,"Contracting OÜ","+372 53913623",erlend112@hotmail.com,
36876,30718,"Elamute ja mitteeluhoonete ehitus",41001,"Coruscant OÜ",,alarraudheiding@gmail.com,
37161,30972,"Elamute ja mitteeluhoonete ehitus",41001,"CPR Ehitus OÜ","+372 5234943",info@cpr-ehitus.ee,http://www.cpr-ehitus.ee
37163,30974,"Elamute ja mitteeluhoonete ehitus",41001,"CPR OÜ","+372 5234943",info@cpr.ee,http://www.cpr.ee
37244,31049,"Elamute ja mitteeluhoonete ehitus",41001,"Craivon OÜ","+372 53003566",craivon@mail.ee,
37277,31075,"Elamute ja mitteeluhoonete ehitus",41001,"Cranium Disain OÜ",,kaspar.aasmae@gmail.com,
37647,31403,"Elamute ja mitteeluhoonete ehitus",41001,"Crescent Construction OÜ","+372 5064805",heiki.murula@gmail.com,https://www.wallman.ee/
37807,31535,"Elamute ja mitteeluhoonete ehitus",41001,"CR Management Solutions OÜ",,info@eramuteehitus.ee,
38026,31737,"Elamute ja mitteeluhoonete ehitus",41001,"Crushtec OÜ","+372 5035639",info@crushtec.ee,
38375,32054,"Elamute ja mitteeluhoonete ehitus",41001,"CUBO OÜ",,cubo.infos@gmail.com,
39026,32630,"Elamute ja mitteeluhoonete ehitus",41001,"Daffe Grupp OÜ",,ruts.daffe@gmail.com,
39056,32651,"Elamute ja mitteeluhoonete ehitus",41001,"Dageida OÜ",,tonnevkiin@gmail.com,
39300,32865,"Elamute ja mitteeluhoonete ehitus",41001,"Damari Ehitus OÜ","+372 56869561",Damariehitus@gmail.com,
39960,33469,"Elamute ja mitteeluhoonete ehitus",41001,"Datagen Ehituse OÜ","+372 5093073",toivourva@gmail.com,
39961,33470,"Elamute ja mitteeluhoonete ehitus",41001,"Datagen OÜ","+372 5093073",toivourva@gmail.com,
40538,33991,"Elamute ja mitteeluhoonete ehitus",41001,"DECKOL OÜ",,info@deckol.ee,
41031,34429,"Elamute ja mitteeluhoonete ehitus",41001,"DELFINO OÜ","+372 5239745",taivo.delfino@gmail.com,
42240,35484,"Elamute ja mitteeluhoonete ehitus",41001,"Deve OÜ",,bennoraitsak@gmail.com,
42539,35756,"Elamute ja mitteeluhoonete ehitus",41001,"DH Bilding Osaühing","+372 58600601",danielkuusemae@gmail.com,
44119,37153,"Elamute ja mitteeluhoonete ehitus",41001,"Disain&Kodu OÜ","+372 55610400",ew.kodudisain@gmail.com,
44501,37506,"Elamute ja mitteeluhoonete ehitus",41001,"DKL Grupp OÜ",,danalink333@gmail.com,
44862,37848,"Elamute ja mitteeluhoonete ehitus",41001,"DneprEhitus OÜ",,dnepr4276@gmail.com,
45464,38389,"Elamute ja mitteeluhoonete ehitus",41001,"Dorpat Fassaadid OÜ",,info@dorpatehitus.ee,
45867,38750,"Elamute ja mitteeluhoonete ehitus",41001,"DreamCreation OÜ",,martin.kuris89@gmail.com,
48383,40969,"Elamute ja mitteeluhoonete ehitus",41001,"Edisson ehitus OÜ","+372 5548699",edissonehitus@gmail.com,
48711,41274,"Elamute ja mitteeluhoonete ehitus",41001,"Edux OÜ","+372 58133580",edux@hot.ee,
50094,42579,"Elamute ja mitteeluhoonete ehitus",41001,"EESTI KÄBI OÜ",,Jaanus.puur@gmail.com,
51364,43763,"Elamute ja mitteeluhoonete ehitus",41001,"EF Ehitus OÜ",,info@elpec.ee,
51578,43954,"Elamute ja mitteeluhoonete ehitus",41001,"EG Bygg OÜ",,erms73@hotmail.com,
51936,44277,"Elamute ja mitteeluhoonete ehitus",41001,"Ehitamise Ekspert OÜ",,toomasal@hot.ee,
51957,44298,"Elamute ja mitteeluhoonete ehitus",41001,"Ehitler OÜ","+372 53444399",elektronpostiaadress@gmail.com,
51976,44312,"Elamute ja mitteeluhoonete ehitus",41001,"Ehitusabiline OÜ",,meelis.eha@gmail.com,http://www.ehitusabiline.ee
52163,44474,"Elamute ja mitteeluhoonete ehitus",41001,"Ehitustehas OÜ","+372 5211300",ehitustehas@mail.ee,
52898,45124,"Elamute ja mitteeluhoonete ehitus",41001,"EKR OÜ",,kalev.randver@gmail.com,
52929,45152,"Elamute ja mitteeluhoonete ehitus",41001,"Eksklusiivehitus OÜ","+372 55537242",info@eksklusiivehitus.ee,
53306,45471,"Elamute ja mitteeluhoonete ehitus",41001,"Elav Puit OÜ","+372 56700972",Erlend@elavpuit.ee,http://www.elavpuit.ee
53781,45883,"Elamute ja mitteeluhoonete ehitus",41001,"ElektroEhitus OÜ",,elektroehitus60@gmail.com,
54154,46212,"Elamute ja mitteeluhoonete ehitus",41001,"Elfamera Ehitus OÜ","+372 56747968",elfameraehitus@gmail.com,
55168,47106,"Elamute ja mitteeluhoonete ehitus",41001,"Elrit OÜ",,andres@ristmik.eu,
55924,47969,"Elamute ja mitteeluhoonete ehitus",41001,"Emeks ehitus OÜ",,egonlakovits@gmail.com,
56328,48325,"Elamute ja mitteeluhoonete ehitus",41001,"EMPIUS OÜ",,illar.kruuse@gmail.com,
57991,49803,"Elamute ja mitteeluhoonete ehitus",41001,"EPDM Katused OÜ",,marek@plekiekspert.ee,
58233,50025,"Elamute ja mitteeluhoonete ehitus",41001,"Epsilon Ehitus OÜ","+372 5034633",epsilon@epsilon.ee,
58314,50093,"Elamute ja mitteeluhoonete ehitus",41001,"EQUES CAPITAL OÜ",,vilmarparn@gmail.com,
58392,50165,"Elamute ja mitteeluhoonete ehitus",41001,"EraBuilding OÜ","+372 53485234",erapart@hotmail.com,
58496,50250,"Elamute ja mitteeluhoonete ehitus",41001,"Eratööd OÜ","+372 58710142",ehitus.mirkko@gmail.com,
58954,50654,"Elamute ja mitteeluhoonete ehitus",41001,"ERKIV Group OÜ",,erkiv@usa.com,
59013,50706,"Elamute ja mitteeluhoonete ehitus",41001,"Erlana OÜ",,rmp.vjatkin@gmail.com,
59018,50710,"Elamute ja mitteeluhoonete ehitus",41001,"ERLEKS Ehitus OÜ","+372 55916560",erlend.jablonski@gmail.com,
60020,51598,"Elamute ja mitteeluhoonete ehitus",41001,"ESTBOW OÜ",,aldahonovkonstantin@gmail.com,
60027,51604,"Elamute ja mitteeluhoonete ehitus",41001,"ESTBUILDERS OÜ",,oleg.novashop@gmail.com,
60091,51660,"Elamute ja mitteeluhoonete ehitus",41001,"Estcrew OÜ","+372 56870445",info@estcrew.ee,www.estcrew.ee
60675,52168,"Elamute ja mitteeluhoonete ehitus",41001,"Estneeving OÜ","+372 53315298",estneeving@gmail.com,
61010,52468,"Elamute ja mitteeluhoonete ehitus",41001,"Estonor Ehitus OÜ",,info.estonor@gmail.com,
61232,52663,"Elamute ja mitteeluhoonete ehitus",41001,"Estsum OÜ","+372 55639154",estsumsar@gmail.com,
61760,53115,"Elamute ja mitteeluhoonete ehitus",41001,"Etspro OÜ",,Edgarkarpov@online.ee,
62294,53577,"Elamute ja mitteeluhoonete ehitus",41001,"Euroopa Ehitus OÜ",,euroopa@euroopaehitus.ee,
63884,55032,"Elamute ja mitteeluhoonete ehitus",41001,"ExelBuild OÜ",,kairo.parts@gmail.com,
63919,55061,"Elamute ja mitteeluhoonete ehitus",41001,"ExiGraft OÜ",,exigraft@gmail.com,
64432,55515,"Elamute ja mitteeluhoonete ehitus",41001,"F497 Teenused OÜ",,mihkel90@gmail.com,
65002,56032,"Elamute ja mitteeluhoonete ehitus",41001,"Faren OÜ","+372 5188583",info@faren.ee,
66033,56928,"Elamute ja mitteeluhoonete ehitus",41001,"Feodaal OÜ","+372 58311666",feodaalkanepi@gmail.com,
66119,57010,"Elamute ja mitteeluhoonete ehitus",41001,"Ferme Grupp OÜ","+372 56290993",sirelmets.marius@gmail.com,
66452,57307,"Elamute ja mitteeluhoonete ehitus",41001,"Fiberglass Estonia OÜ",,fiberglassestonia@gmail.com,
68314,58968,"Elamute ja mitteeluhoonete ehitus",41001,"Fishing24 OÜ",,info@fishing24.ee,https://fishing24.ee/
68584,59217,"Elamute ja mitteeluhoonete ehitus",41001,"Fixbet OÜ",,baltprofou@gmail.com,
69760,60276,"Elamute ja mitteeluhoonete ehitus",41001,"Fontana Projekt OÜ","+372 56900444",jaan.ahven@gmail.com,
69989,60477,"Elamute ja mitteeluhoonete ehitus",41001,"FORCE ARENDUS OSAÜHING","+372 5521741",fik@hot.ee,
70215,60664,"Elamute ja mitteeluhoonete ehitus",41001,"Forgefur OÜ",,forgefur@gmail.com,
70295,60731,"Elamute ja mitteeluhoonete ehitus",41001,"FORMAT OÜ",,format.ee@gmail.com,
73157,63266,"Elamute ja mitteeluhoonete ehitus",41001,"GAINVEKTRO OÜ",,ousolidus@gmail.com,
74228,64253,"Elamute ja mitteeluhoonete ehitus",41001,"GAVERT EHITUS OÜ","+372 5171276",volli.gaaver@gmail.com,
74665,64654,"Elamute ja mitteeluhoonete ehitus",41001,"Generalista OÜ","+372 57239502",generalista.info@gmail.com,
75483,65380,"Elamute ja mitteeluhoonete ehitus",41001,"Geva Kinnisvara OÜ",,gevakinnisvara@gmail.com,
77351,67047,"Elamute ja mitteeluhoonete ehitus",41001,"Gold hard hat OÜ",,euroehitusgrupp@gmail.com,
77495,67173,"Elamute ja mitteeluhoonete ehitus",41001,"Golten ehitus OÜ",,Goltenehitus@gmail.com,
79403,68830,"Elamute ja mitteeluhoonete ehitus",41001,"GRG Group OÜ",,martin33563@hotmail.com,
80023,69378,"Elamute ja mitteeluhoonete ehitus",41001,"GSG Partners OÜ","+372 5084068",info@gsg.ee,
80182,69515,"Elamute ja mitteeluhoonete ehitus",41001,"GTV Enterprise OÜ","+372 53022354",GTVEnterpriseOU@gmail.com,
80542,69825,"Elamute ja mitteeluhoonete ehitus",41001,"Guud OÜ",,Guud@mail.ee,
80647,69919,"Elamute ja mitteeluhoonete ehitus",41001,"GXD GROUP OÜ",,groupgxd@gmail.com,
80779,70034,"Elamute ja mitteeluhoonete ehitus",41001,"Haamer IP OÜ","+372 5114821",ivarsputrics@gmail.com,
80790,70044,"Elamute ja mitteeluhoonete ehitus",41001,"Haamripoiss OÜ","+372 54440858",haamripoiss@gmail.com,
81036,70503,"Elamute ja mitteeluhoonete ehitus",41001,"Haava Grupp OÜ","+372 55995166",info@haavagrupp.ee,
81888,71287,"Elamute ja mitteeluhoonete ehitus",41001,"Haltex Construct OÜ",,info.haltex@gmail.com,
82676,71965,"Elamute ja mitteeluhoonete ehitus",41001,"Hanvador OÜ",,info@hanvador.ee,
82754,72039,"Elamute ja mitteeluhoonete ehitus",41001,"Happy Home Ehitus OÜ","+372 5048266",info@happyhome.ee,
82756,72041,"Elamute ja mitteeluhoonete ehitus",41001,"Happy Home Majad OÜ","+372 53040040",info@happyhome.ee,www.happyhome.ee
83316,72810,"Elamute ja mitteeluhoonete ehitus",41001,"HARNEK OÜ","+372 56478446",harnekehitus@gmail.com,
83553,73022,"Elamute ja mitteeluhoonete ehitus",41001,"Haslan OÜ",,hasso.laansalu@gmail.com,
84730,74040,"Elamute ja mitteeluhoonete ehitus",41001,"HEIMHAUS OÜ",,andres.volt@gmail.com,
85003,74276,"Elamute ja mitteeluhoonete ehitus",41001,"HELAMA OÜ",,laurikitsing@gmail.com,
86238,75386,"Elamute ja mitteeluhoonete ehitus",41001,"HeneRal OÜ","+372 56131544",heneral.solutions@gmail.com,
86639,75738,"Elamute ja mitteeluhoonete ehitus",41001,"HERMARK OÜ","+372 53437313",herm.margus@gmail.com,
86848,75922,"Elamute ja mitteeluhoonete ehitus",41001,"Hetiland OÜ","+372 58668501",heigo.veskivali@mail.ee,
86877,75950,"Elamute ja mitteeluhoonete ehitus",41001,"HETSA Ehitus Osaühing",,sven.tamme@hetgreen.ee,
87137,76181,"Elamute ja mitteeluhoonete ehitus",41001,"HIC OÜ","+372 53493283",offers.hic@gmail.com,
89746,78612,"Elamute ja mitteeluhoonete ehitus",41001,"Hooneühistu Kesk-Sõjamäe 22","+372 5652811",veksha@hot.ee,
89753,78619,"Elamute ja mitteeluhoonete ehitus",41001,"Hooneühistu KEVADINE",,sergei.dragovich@gmail.com,
90602,79448,"Elamute ja mitteeluhoonete ehitus",41001,"Horge OÜ",,info@horge.ee,
93863,82340,"Elamute ja mitteeluhoonete ehitus",41001,"I&I Ehitus OÜ","+372 5054164",indrek@energiamark.ee,
94042,82497,"Elamute ja mitteeluhoonete ehitus",41001,"IKONA Construction & Trade International OÜ",,info@buyit.ee,
95108,83458,"Elamute ja mitteeluhoonete ehitus",41001,"IMD OÜ","+372 5137167",to.marekn@gmail.com,
95499,83815,"Elamute ja mitteeluhoonete ehitus",41001,"IMROT OÜ","+372 51962407",manglitormi@gmail.com,
96551,84735,"Elamute ja mitteeluhoonete ehitus",41001,"Ingate Ventilatsioon OÜ","+372 5530567",ventilatsioon@ingate.ee,
97289,85395,"Elamute ja mitteeluhoonete ehitus",41001,"Innovative Homes OÜ",,raitsildvee@gmail.com,
97466,85553,"Elamute ja mitteeluhoonete ehitus",41001,"Inrax ehitus OÜ","+372 51905012",ragnar.smoilov@gmail.com,
97571,85647,"Elamute ja mitteeluhoonete ehitus",41001,"INSENERID-1 OÜ","+372 55513309",hallenfarms@gmail.com,
99141,87026,"Elamute ja mitteeluhoonete ehitus",41001,"Inxi Ehitus OÜ",,ingvar.hion@gmail.com,
99329,87193,"Elamute ja mitteeluhoonete ehitus",41001,"Ipsum Ehitus OÜ","+372 53463381",korenevich.a@gmail.com,
100223,88007,"Elamute ja mitteeluhoonete ehitus",41001,"Istra Group OÜ",,ilvars_strazdinsh@inbox.lv,
100921,88634,"Elamute ja mitteeluhoonete ehitus",41001,"Ivari Ehitus OÜ",,ivariehitus@gmail.com,
101955,89594,"Elamute ja mitteeluhoonete ehitus",41001,"Jahbygg OÜ","+372 56653609",janek.allvee@gmail.com,
102485,90076,"Elamute ja mitteeluhoonete ehitus",41001,"JANE Grupp OÜ",,infojanegrupp@gmail.com,
102536,90125,"Elamute ja mitteeluhoonete ehitus",41001,"Janek Pille","+372 56834333",pjanek236@gmail.com,
102837,90391,"Elamute ja mitteeluhoonete ehitus",41001,"Janson Ehitus OÜ","+372 56232994",jansonehitus@gmail.com,
102947,90491,"Elamute ja mitteeluhoonete ehitus",41001,"JAREPRE teenused OÜ","+372 5268534",janesusi1975@gmail.com,
104417,91829,"Elamute ja mitteeluhoonete ehitus",41001,"JK Grupp OÜ","+372 56610356",Jkgrupp@gmail.com,
104483,91884,"Elamute ja mitteeluhoonete ehitus",41001,"JKP Projektid OÜ","+372 5184825",jane@bachkson.ee,
105106,92448,"Elamute ja mitteeluhoonete ehitus",41001,"Jokhongir Rakhmonov",,johongirr818@gmail.com,
105941,93202,"Elamute ja mitteeluhoonete ehitus",41001,"JTS Viimistlus OÜ",,joel.tonsing@hotmail.com,
106072,93323,"Elamute ja mitteeluhoonete ehitus",41001,"juhistik OÜ","+372 58788898",juhistik@gmail.com,
107018,94183,"Elamute ja mitteeluhoonete ehitus",41001,"JV Teenused OÜ",,j.vaaderpass@gmail.com,
107620,95092,"Elamute ja mitteeluhoonete ehitus",41001,"Jämekael OÜ",,jarmokull@outlook.com,
108416,95957,"Elamute ja mitteeluhoonete ehitus",41001,"Kaablispets OÜ",,rauno@kaablispets.ee,
109852,97279,"Elamute ja mitteeluhoonete ehitus",41001,"Kairotek Grupp OÜ","+372 53421378",kairotekgrupp@gmail.com,
110532,97865,"Elamute ja mitteeluhoonete ehitus",41001,"Kaleander OÜ","+372 53412426",andersonkalle@gmail.com,
110735,98050,"Elamute ja mitteeluhoonete ehitus",41001,"Kalind Viimistlus OÜ","+372 5014019",raido-@windowslive.com,
110885,98182,"Elamute ja mitteeluhoonete ehitus",41001,"Kallager OÜ",,indrek.kippar@gmail.com,
111581,99035,"Elamute ja mitteeluhoonete ehitus",41001,"Kampman OÜ","+372 55544704",rain@kampman.ee,
111807,99289,"Elamute ja mitteeluhoonete ehitus",41001,"Kangru Ehitus OÜ",,kangruehitus@gmail.com,
112999,100350,"Elamute ja mitteeluhoonete ehitus",41001,"Kartsert OÜ",,rainerkartsep@hotmail.com,
113372,100653,"Elamute ja mitteeluhoonete ehitus",41001,"Kaskaad Ehitus OÜ","+372 56889662",kaskaadehitus.ou@gmail.com,
113447,100709,"Elamute ja mitteeluhoonete ehitus",41001,"Kasper Ehitus OÜ","+372 58342815",kasperehitus@gmail.com,
114832,102041,"Elamute ja mitteeluhoonete ehitus",41001,"K & Co Build OÜ",,kevin.parko@hotmail.com,
116071,103329,"Elamute ja mitteeluhoonete ehitus",41001,"Kerimor OÜ","+372 5280994",kerimorou@gmail.com,
116303,103536,"Elamute ja mitteeluhoonete ehitus",41001,"Kerstock OÜ","+372 5154056",kermoteab@hotmail.com,
116559,103767,"Elamute ja mitteeluhoonete ehitus",41001,"Kestoke OÜ",,info.kestoke@gmail.com,https://kestoke.ee/
116813,103986,"Elamute ja mitteeluhoonete ehitus",41001,"Keytrom OÜ",,keytrom.infra@gmail.com,
117261,104371,"Elamute ja mitteeluhoonete ehitus",41001,"KIIK & KAAK OÜ","+358 403530402",andreskiik12@gmail.com,
117469,104690,"Elamute ja mitteeluhoonete ehitus",41001,"Kiisk Ehitus OÜ","+372 53011216",kiiskehitus@gmail.com,
117512,104727,"Elamute ja mitteeluhoonete ehitus",41001,"Kikai OÜ","+372 53639635",info@kikai.ee,
117731,104923,"Elamute ja mitteeluhoonete ehitus",41001,"Kimo Projekt OÜ","+372 58644347",skimo81@gmail.com,www.wasp.ee
118147,105286,"Elamute ja mitteeluhoonete ehitus",41001,"Kinnisvarateekond OÜ",,kalev.volt@gmail.com,
118278,105397,"Elamute ja mitteeluhoonete ehitus",41001,"Kipslander OÜ",,kipslander@gmail.com,
119063,106056,"Elamute ja mitteeluhoonete ehitus",41001,"Kiviropka OÜ","+372 58042209",kiviropkaoy@gmail.com,
120071,106912,"Elamute ja mitteeluhoonete ehitus",41001,"KLM majad OÜ",,klm.majad@gmail.com,
120424,107214,"Elamute ja mitteeluhoonete ehitus",41001,"KM OÜ","+372 5022213",raul.liivamaa@gmail.com,
120428,107218,"Elamute ja mitteeluhoonete ehitus",41001,"KMP Ehitus OÜ","+372 56838839",segumeistrid@gmail.com,
120508,107287,"Elamute ja mitteeluhoonete ehitus",41001,"Knap OÜ",,Knap.ehitus@gmail.com,
120708,107470,"Elamute ja mitteeluhoonete ehitus",41001,"Kobras Grupp OÜ","+372 5212351",kobrasgrupp@gmail.com,www.KobrasGrupp.eu
120745,107496,"Elamute ja mitteeluhoonete ehitus",41001,"Kodamuse OÜ","+372 56228877",kodamusehitus@gmail.com,
