id,company_id,sector,emtak,name,phone,email,www
24280,19487,"Juuksuri- ja muu iluteenindus",9602,"Bilanss & Associates OÜ","+372 5177641",margarita.kuropatkin@gmail.com,
25816,20892,"Juuksuri- ja muu iluteenindus",9602,"BLOSER OSAÜHING","+372 5517570",info@bloser.ee,
26126,21160,"Juuksuri- ja muu iluteenindus",9602,"Blue Stuudio OÜ","+372 53084725",bluestuudio@gmail.com,
26192,21217,"Juuksuri- ja muu iluteenindus",9602,"BluntCuts OÜ",,kristi.barberette@gmail.com,
26519,21510,"Juuksuri- ja muu iluteenindus",9602,"Body Wellness OÜ","+372 58326480",bodywellness777@gmail.com,
26580,21568,"Juuksuri- ja muu iluteenindus",9602,"BOHOHAIR OÜ","+372 5273774",ave.liblik@gmail.com,
28559,23337,"Juuksuri- ja muu iluteenindus",9602,"BrowPro Studio OÜ",,browpro.tallinn@gmail.com,
29914,24534,"Juuksuri- ja muu iluteenindus",9602,"ByTäht OÜ","+372 5022841",bytaht@gmail.com,
29955,24574,"Juuksuri- ja muu iluteenindus",9602,"Cabinet M OÜ","+372 56274420",rit.067@rambler.ru,
30332,24903,"Juuksuri- ja muu iluteenindus",9602,"Camito OÜ","+372 58041772",gerly2071@gmail.com,
30935,25439,"Juuksuri- ja muu iluteenindus",9602,"Caremed OÜ",,info@kauneushoitolacare.ee,
31155,25624,"Juuksuri- ja muu iluteenindus",9602,"Carmeliita OÜ","+372 56324436",carmeliita@hotmail.com,
31583,25995,"Juuksuri- ja muu iluteenindus",9602,"Cassandra OÜ",,reenailutuba@gmail.com,
32082,26442,"Juuksuri- ja muu iluteenindus",9602,"Celisee OÜ","+372 5583563",mengelkadi@gmail.com,
32334,26676,"Juuksuri- ja muu iluteenindus",9602,"CE Studio OÜ","+372 58741802",ce.studio.ou@gmail.com,
33169,27428,"Juuksuri- ja muu iluteenindus",9602,"CHS OÜ",,ch.rajapuu@hotmail.com,
34101,28247,"Juuksuri- ja muu iluteenindus",9602,"Cleopatra and Sporthorses OÜ",,lepasaare@gmail.com,
36908,30749,"Juuksuri- ja muu iluteenindus",9602,"Cosmed Line OÜ","+372 5100202",terhh.harjak@gmail.com,
36914,30755,"Juuksuri- ja muu iluteenindus",9602,"Cosmetica OÜ",,cosmeticaou@gmail.com,
37190,30998,"Juuksuri- ja muu iluteenindus",9602,"Craftbox OÜ","+372 56479822",britt.ressar@gmail.com,
38511,32169,"Juuksuri- ja muu iluteenindus",9602,"Curam OÜ",,gerturaid@gmail.com,
38896,32511,"Juuksuri- ja muu iluteenindus",9602,"Cydrion OÜ",,info.aadvice@gmail.com,
39236,32810,"Juuksuri- ja muu iluteenindus",9602,"Dakota Consult OÜ",,asti.praakle@gmail.com,
39312,32876,"Juuksuri- ja muu iluteenindus",9602,"Damei OÜ","+372 5023497",rodamei80@gmail.com,
40890,34305,"Juuksuri- ja muu iluteenindus",9602,"Deivi Iluteenus OÜ","+372 55577667",diana.tuhkonen@gmail.com,
41078,34469,"Juuksuri- ja muu iluteenindus",9602,"Delina Ilusalong OÜ","+372 56322308",della03.dt@gmail.com,
41275,34632,"Juuksuri- ja muu iluteenindus",9602,"Deluxe Services OÜ","+372 55974597",deluxeservices01@gmail.com,
42688,35892,"Juuksuri- ja muu iluteenindus",9602,"Diamonte OÜ","+372 56678964",nele898@gmail.com,
42810,36007,"Juuksuri- ja muu iluteenindus",9602,"Di-Craft OÜ","+372 58110692",dicraft.info@gmail.com,
43922,36988,"Juuksuri- ja muu iluteenindus",9602,"DIORIS OÜ",,elistallmeister@gmail.com,
46530,39334,"Juuksuri- ja muu iluteenindus",9602,"Dzhanilu OÜ",,g.dzani@gmail.com,
51418,43812,"Juuksuri- ja muu iluteenindus",9602,"EFFIMAX OÜ",,tatjana@present.ee,
52390,44676,"Juuksuri- ja muu iluteenindus",9602,"Eilis Partner OÜ",,silje356@hotmail.com,
53315,45478,"Juuksuri- ja muu iluteenindus",9602,"Elayne´s OÜ",,elaynesilu@gmail.com,
53609,45732,"Juuksuri- ja muu iluteenindus",9602,"Elegans Butiik OÜ",,tnlvrk160@gmail.com,
54195,46251,"Juuksuri- ja muu iluteenindus",9602,"ElgerBeauty OÜ","+372 56903970",elger.beautyou@gmail.com,
54455,46483,"Juuksuri- ja muu iluteenindus",9602,"Elisette OÜ","+372 5032133",krista.ilves@gmail.com,
54655,46651,"Juuksuri- ja muu iluteenindus",9602,"ELK Studio OÜ","+372 5548852",emmmalotta@gmail.com,
54669,46665,"Juuksuri- ja muu iluteenindus",9602,"Ellabella OÜ","+372 58119001",helenelmelo@gmail.com,
56221,48230,"Juuksuri- ja muu iluteenindus",9602,"Emmeliina OÜ","+372 5225492",a.anniluce@gmail.com,
56520,48502,"Juuksuri- ja muu iluteenindus",9602,"En Coulisses OÜ","+372 56878078",a.lennuk@mail.ru,
57956,49774,"Juuksuri- ja muu iluteenindus",9602,"E-pakid OÜ",,Tuulikgren@gmail.com,
58870,50578,"Juuksuri- ja muu iluteenindus",9602,"Eritiea Iluteenused OÜ","+372 57828083",ea.erit@gmail.com,
59240,50900,"Juuksuri- ja muu iluteenindus",9602,"E.R.Studio OÜ",,e.r.stuudio@gmail.com,
62950,54175,"Juuksuri- ja muu iluteenindus",9602,"Eveli Ilutuba OÜ","+372 53413260",evelivarik@hotmail.com,
63017,54238,"Juuksuri- ja muu iluteenindus",9602,"Evelyn Nicole OÜ",,evelynnicolemilani@gmail.com,
63601,54771,"Juuksuri- ja muu iluteenindus",9602,"EvolutionArt OÜ",,anya.kondratiyk@gmail.com,
64142,55254,"Juuksuri- ja muu iluteenindus",9602,"Explorer Hair Studio OÜ",,info@explorerstudio.ee,www.explorerstudio.ee
64260,55351,"Juuksuri- ja muu iluteenindus",9602,"expresun OÜ","+372 56783295",expressun@mail.ru,
65160,56168,"Juuksuri- ja muu iluteenindus",9602,"Fascino OÜ","+372 5057704",tinsu93@gmail.com,
65369,56368,"Juuksuri- ja muu iluteenindus",9602,"FASTSTYLE OÜ",,familyangelhappiness@gmail.com,
65971,56872,"Juuksuri- ja muu iluteenindus",9602,"Fenetre OÜ","+372 5152685",kristi.jershov@gmail.com,
68365,59014,"Juuksuri- ja muu iluteenindus",9602,"FIZALIC OÜ","+372 56130731",lubaban@mail.ru,
68838,59441,"Juuksuri- ja muu iluteenindus",9602,"Flashis OÜ","+372 55954122",eglit.aguraiuja@mail.ee,
69208,59779,"Juuksuri- ja muu iluteenindus",9602,"Florentes OÜ","+372 53934151",florentes.studio@gmail.com,
69210,59781,"Juuksuri- ja muu iluteenindus",9602,"Florentum OÜ",,florentumou@gmail.com,
71285,61584,"Juuksuri- ja muu iluteenindus",9602,"Frederic&Riwier OÜ",,riwierou@gmail.com,
71665,61920,"Juuksuri- ja muu iluteenindus",9602,"Freya Iluteenused OÜ","+372 55553515",poolakelmo@gmail.com,
72263,62451,"Juuksuri- ja muu iluteenindus",9602,"Funbeauty OÜ","+372 53456778",jaanustuulik@gmail.com,
73117,63228,"Juuksuri- ja muu iluteenindus",9602,"GA Hair OÜ","+372 53040454",adrat.hair@gmail.com,
74439,64448,"Juuksuri- ja muu iluteenindus",9602,"Geemsa OÜ","+372 56821557",sandra@krestinov.com,
75091,65037,"Juuksuri- ja muu iluteenindus",9602,"Gerda Stylish OÜ","+372 56916433",gerda.koop3@gmail.com,
75548,65438,"Juuksuri- ja muu iluteenindus",9602,"GGEN Cuts OÜ","+372 53417680",gerthgennethhabo@gmail.com,
76790,66564,"Juuksuri- ja muu iluteenindus",9602,"GL Studio OÜ",,jelena@glilustuudio.ee,
78279,67855,"Juuksuri- ja muu iluteenindus",9602,"Grandive OÜ","+372 58011127",annaliis.tomingg@gmail.com,
78518,68056,"Juuksuri- ja muu iluteenindus",9602,"Gravamiko OÜ",,Aleksandr.Karnauhhov@gmail.com,
78892,68392,"Juuksuri- ja muu iluteenindus",9602,"GREEN HAIR OÜ",,sten.kryyner@gmail.com,
79530,68936,"Juuksuri- ja muu iluteenindus",9602,"Grimmikohver OÜ","+372 53610549",triinu.halliste@gmail.com,
80134,69471,"Juuksuri- ja muu iluteenindus",9602,"GTHAIR OÜ","+372 58366716",gontsarenko.julia@gmail.com,
81315,70741,"Juuksuri- ja muu iluteenindus",9602,"Hair&Beauty Room OÜ",,23beautyroom@gmail.com,
81330,70756,"Juuksuri- ja muu iluteenindus",9602,"HairCare OÜ",,elis.vollmann@gmail.com,
81342,70766,"Juuksuri- ja muu iluteenindus",9602,"Hair & Education OÜ",,SeppeliKaja@gmail.com,
81411,70829,"Juuksuri- ja muu iluteenindus",9602,"HaiTak OÜ","+372 58329777",dbelinin@gmail.com,
83014,72278,"Juuksuri- ja muu iluteenindus",9602,"Harimets OÜ","+372 58058851",relika.harimets@gmail.com,
83293,72792,"Juuksuri- ja muu iluteenindus",9602,"Harmony Buildings OÜ","+372 5096460",harmonybuildings@gmail.com,
85185,74435,"Juuksuri- ja muu iluteenindus",9602,"Heleni Ilutuba OÜ","+372 53323671",helen.valgepea@gmail.com,
89073,77979,"Juuksuri- ja muu iluteenindus",9602,"Home 7 zones OÜ","+372 53487495",info@home7zones.eu,
89311,78187,"Juuksuri- ja muu iluteenindus",9602,"HonTeam Ehitus OÜ",,honteam.ehitus@gmail.com,
93464,81973,"Juuksuri- ja muu iluteenindus",9602,"iela'a OÜ",,tambetmeier@hotmail.com,
94115,82563,"Juuksuri- ja muu iluteenindus",9602,"Ilang Consult OÜ",,ilangconsult@gmail.com,
94173,82616,"Juuksuri- ja muu iluteenindus",9602,"Ilirem OÜ","+372 58228247",merxu123@gmail.com,
94280,82719,"Juuksuri- ja muu iluteenindus",9602,"Illure OÜ","+372 56203646",liis.kerstin99@gmail.com,
94476,82905,"Juuksuri- ja muu iluteenindus",9602,"ILO & PARTNERID OÜ","+372 56133181",kadrilepp2@gmail.com,
94661,83071,"Juuksuri- ja muu iluteenindus",9602,"Ilumeister OÜ",,jaana.hanga@gmail.com,
94678,83086,"Juuksuri- ja muu iluteenindus",9602,"Ilumuster OÜ",,ilumuster@gmail.com,
94688,83094,"Juuksuri- ja muu iluteenindus",9602,"ILUNUDE OÜ",,helen888@list.ru,
94711,83113,"Juuksuri- ja muu iluteenindus",9602,"Iluprofid OÜ","+372 5043115",priit@pedanik.ee,
94726,83127,"Juuksuri- ja muu iluteenindus",9602,"Ilusad juuksed OÜ",,lisl.liisveld@gmail.com,
94737,83138,"Juuksuri- ja muu iluteenindus",9602,"Ilusalong Bireta OÜ","+372 58129885",bireta.saksladu55@gmail.com,
94794,83189,"Juuksuri- ja muu iluteenindus",9602,"Ilus Salong OÜ","+372 58329921",marju.poder@gmail.com,
94805,83198,"Juuksuri- ja muu iluteenindus",9602,"Ilustiiliagentuur OÜ","+372 55525484",kristeljaats@gmail.com,
94893,83273,"Juuksuri- ja muu iluteenindus",9602,"Iluveski OÜ",,saarlea@hot.ee,www.iluveski.ee
94896,83275,"Juuksuri- ja muu iluteenindus",9602,"Iluvisioon OÜ","+372 55697384",olvihiir@gmail.com,
94905,83283,"Juuksuri- ja muu iluteenindus",9602,"Iluvärk OÜ","+372 58119312",margitpihlak@gmail.com,
96560,84744,"Juuksuri- ja muu iluteenindus",9602,"Ingeborg Studio OÜ","+372 5152326",ingridharm@gmail.com,
96752,84916,"Juuksuri- ja muu iluteenindus",9602,"Ingrid Mänd OÜ",,ingridm2nd@gmail.com,
96930,85072,"Juuksuri- ja muu iluteenindus",9602,"INK Family OÜ","+372 58032875",katlinletner13@gmail.com,
97914,85949,"Juuksuri- ja muu iluteenindus",9602,"INTANJA OÜ",,ladybird.alt@gmail.com,
99149,87033,"Juuksuri- ja muu iluteenindus",9602,"InYourFace OÜ","+372 5518151",Hella_marats@hotmail.com,
99191,87072,"Juuksuri- ja muu iluteenindus",9602,"IOO Salon OÜ","+372 5581341",isabelle.soolepp@gmail.com,
102157,89769,"Juuksuri- ja muu iluteenindus",9602,"Jalakastuudio OÜ",,anne.proos@gmail.com,
102318,89921,"Juuksuri- ja muu iluteenindus",9602,"JaMeLe OÜ","+372 54539481",merli.kramma@gmail.com,
104501,91899,"Juuksuri- ja muu iluteenindus",9602,"J.K.R Partners OÜ","+372 56278966",jkrl@hot.ee,
104789,92161,"Juuksuri- ja muu iluteenindus",9602,"J.Nail Studio OÜ",,jana.ahven@gmail.com,
105256,92587,"Juuksuri- ja muu iluteenindus",9602,"Jooneas OÜ","+372 5038309",Saksaraha@gmail.com,
105819,93095,"Juuksuri- ja muu iluteenindus",9602,"JTAPUrmeze OÜ",,info.jarmonet@gmail.com,
106802,93995,"Juuksuri- ja muu iluteenindus",9602,"Juuksed Kauniks OÜ","+372 53739052",vilumaakadri@gmail.com,
106813,94005,"Juuksuri- ja muu iluteenindus",9602,"Juuksenõel OÜ",,kase.kerli@gmail.com,
106815,94007,"Juuksuri- ja muu iluteenindus",9602,"Juuksepärl OÜ","+372 56896002",reeno8@hotmail.com,
107988,95560,"Juuksuri- ja muu iluteenindus",9602,"Jääkuubik OÜ",,Mariliis.jae@outlook.com,
110095,97502,"Juuksuri- ja muu iluteenindus",9602,"Kaja Seppel Koolitused OÜ",,kajaseppelkoolitused@gmail.com,
110534,97866,"Juuksuri- ja muu iluteenindus",9602,"Kaleano OÜ","+372 5011478",kaleano@hot.ee,
111234,98497,"Juuksuri- ja muu iluteenindus",9602,"Kalvet OÜ",,eve.kalvet@hotmail.com,
112273,99698,"Juuksuri- ja muu iluteenindus",9602,"Karen Beauty OÜ","+372 5536666",karen.saareots@gmail.com,
113761,101097,"Juuksuri- ja muu iluteenindus",9602,"Katake OÜ",,maarja.rosenberg@gmail.com,
114098,101399,"Juuksuri- ja muu iluteenindus",9602,"KatrinL Services OÜ",,liivamagikatrin@gmail.com,
114822,102035,"Juuksuri- ja muu iluteenindus",9602,"Kclipper's OÜ","+372 56620221",katrekokk@gmail.com,
115477,102794,"Juuksuri- ja muu iluteenindus",9602,"Keiti Iluteenused OÜ","+372 53302661",keitiparkson@gmail.com,
116117,103372,"Juuksuri- ja muu iluteenindus",9602,"Kerli Studio OÜ","+372 53488403",sabyyne@gmail.com,
116125,103380,"Juuksuri- ja muu iluteenindus",9602,"Kerluxset OÜ",,ylleviik@gmail.com,
117636,104836,"Juuksuri- ja muu iluteenindus",9602,"Killuke Päikest OÜ",,mirlin86@gmail.com,
118695,105752,"Juuksuri- ja muu iluteenindus",9602,"KISKHAM OÜ","+372 55593338",jusssumero@msn.com,
119670,106572,"Juuksuri- ja muu iluteenindus",9602,"Klashie OÜ",,Kellyrajamae@gmail.com,
120169,106997,"Juuksuri- ja muu iluteenindus",9602,"KLT teenused OÜ","+372 56457697",railike91@gmail.com,
120260,107082,"Juuksuri- ja muu iluteenindus",9602,"KMBenediximus OÜ","+372 58505921",kristina.miller.08.06.1989@gmail.com,
122422,109523,"Juuksuri- ja muu iluteenindus",9602,"KolmG OÜ","+372 56365686",Kolmglen@gmail.com,
123675,110602,"Juuksuri- ja muu iluteenindus",9602,"Korralik Käär OÜ",,Korralikkaar@gmail.com,
125012,111832,"Juuksuri- ja muu iluteenindus",9602,"Kreliise OÜ",,liisalev@gmail.com,
125059,111874,"Juuksuri- ja muu iluteenindus",9602,"Krete Ilukeskus OÜ",,kretetoom@yahoo.com,
125202,111990,"Juuksuri- ja muu iluteenindus",9602,"Kriket teenused OÜ","+372 5080383",ketter.novitski@gmail.com,
125286,112065,"Juuksuri- ja muu iluteenindus",9602,"Kris Beauty OÜ",,kristi.harm@mail.ee,
125370,112138,"Juuksuri- ja muu iluteenindus",9602,"Krismeen OÜ",,krismeen.oy@gmail.com,
125417,112182,"Juuksuri- ja muu iluteenindus",9602,"Kristaalium OÜ",,marjusolom@gmail.com,
125677,112429,"Juuksuri- ja muu iluteenindus",9602,"Kristi Küüned OÜ","+372 58135385",Kristijuhanson10@gmail.com,
126051,112779,"Juuksuri- ja muu iluteenindus",9602,"Krohv stuudio OÜ","+372 56153229",krohvstuudio@gmail.com,
126725,113349,"Juuksuri- ja muu iluteenindus",9602,"K Tattoo Stuudio OÜ",,ktattoostuudio@gmail.com,
127218,113788,"Juuksuri- ja muu iluteenindus",9602,"Kuldklamber OÜ","+372 5538447",kuldkaarid@gmail.com,
127520,114047,"Juuksuri- ja muu iluteenindus",9602,"Kulmumeistri ilutuba OÜ","+372 55526561",oksanakovaljova@hot.ee,
128435,114852,"Juuksuri- ja muu iluteenindus",9602,"KUU RING OÜ","+372 56234808",pille.kuuring@gmail.com,
128869,115255,"Juuksuri- ja muu iluteenindus",9602,"KVG inc OÜ",,spam@invest.ee,
129755,116015,"Juuksuri- ja muu iluteenindus",9602,"Kääristuudio OÜ",,eisitamm7@gmail.com,
131418,117466,"Juuksuri- ja muu iluteenindus",9602,"LaLa Beauty OÜ","+372 5549136",lauraliisdaaniel@gmail.com,
131595,117619,"Juuksuri- ja muu iluteenindus",9602,"Lamora OÜ",,Lamora.K@hotmail.com,
132406,118332,"Juuksuri- ja muu iluteenindus",9602,"Lashfactory OÜ","+372 56501036",tannetalash@gmail.com,
132416,118342,"Juuksuri- ja muu iluteenindus",9602,"Lashotica salon OÜ","+372 53486446",railinordmann@gmail.com,
135581,121130,"Juuksuri- ja muu iluteenindus",9602,"Lerner Studio OÜ","+372 56860171",mayernika@bk.ru,
136116,121614,"Juuksuri- ja muu iluteenindus",9602,"LH Iluteenused OÜ","+372 53292194",ljubovspa@gmail.com,
136131,121629,"Juuksuri- ja muu iluteenindus",9602,"LH OÜ","+372 5240306",liisi.haas@gmail.com,
136645,122089,"Juuksuri- ja muu iluteenindus",9602,"Lihaparadiis OÜ","+372 58869609",Pi58869609@gmail.com,
136859,122285,"Juuksuri- ja muu iluteenindus",9602,"LIILII OÜ",,liilii.ripsmed@gmail.com,
137087,122497,"Juuksuri- ja muu iluteenindus",9602,"Liisu Ilutuba OÜ","+372 56976236",liisbeth.mets@gmail.com,
137286,122673,"Juuksuri- ja muu iluteenindus",9602,"LIKE HBS OÜ",,marjana19@icloud.com,
137594,122941,"Juuksuri- ja muu iluteenindus",9602,"L.ilu OÜ","+372 58415491",lbv@hot.ee,
137980,123274,"Juuksuri- ja muu iluteenindus",9602,"Linedce Ilumaailm OÜ",,sabrinazagurskaja@gmail.com,
138329,123585,"Juuksuri- ja muu iluteenindus",9602,"Linnunrata OÜ",,linnunrataou@gmail.com,
138573,123803,"Juuksuri- ja muu iluteenindus",9602,"Lisanette OÜ",,alispuusepp@hotmail.com,
138600,123830,"Juuksuri- ja muu iluteenindus",9602,"Lisell Ilusalong OÜ","+372 53742230",carmen.tiido@gmail.com,
138624,123852,"Juuksuri- ja muu iluteenindus",9602,"Liska OÜ",,liistellib@gmail.com,
138881,124089,"Juuksuri- ja muu iluteenindus",9602,"Live Love Lash OÜ","+372 53321179",mariiielahe@gmail.com,
139710,124813,"Juuksuri- ja muu iluteenindus",9602,"LOFT BEAUTY OÜ","+372 58116303",irinaboi@mail.ru,
140550,125591,"Juuksuri- ja muu iluteenindus",9602,"Loomulik Ilu OÜ",,Loomulikilu@gmail.com,
143303,128097,"Juuksuri- ja muu iluteenindus",9602,"Lõvipesa OÜ",,Andrus@jassmal.ee,
144045,129269,"Juuksuri- ja muu iluteenindus",9602,"Lysbert Beauty OÜ","+372 56201325",e.pumbert@gmail.com,
144069,129293,"Juuksuri- ja muu iluteenindus",9602,"Lyyli OÜ","+372 56215195",lyylilepp@gmail.com,
147417,132407,"Juuksuri- ja muu iluteenindus",9602,"MaMi OÜ",,gerlysepman@hotmail.com,
148585,133453,"Juuksuri- ja muu iluteenindus",9602,"Margarita & Beauty OÜ",,kondrasheva@inbox.ru,
148759,133617,"Juuksuri- ja muu iluteenindus",9602,"MARGOLUX OÜ","+372 56682951",margotanslan@gmail.com,
148790,133645,"Juuksuri- ja muu iluteenindus",9602,"MARG OÜ",,margishannikainen@gmail.com,
149060,133903,"Juuksuri- ja muu iluteenindus",9602,"Maria Indermitte Make-Up OÜ","+372 55535068",indermittemaria@gmail.com,
149457,134269,"Juuksuri- ja muu iluteenindus",9602,"MARI.LY OÜ","+372 53736809",marilykapp94@gmail.com,
150534,135258,"Juuksuri- ja muu iluteenindus",9602,"Marmon way OÜ",,marmonway.ou@gmail.com,
150663,135369,"Juuksuri- ja muu iluteenindus",9602,"Marren OÜ","+372 59073819",marren.salong@gmail.com,
151150,135813,"Juuksuri- ja muu iluteenindus",9602,"Mart-Studio OÜ","+372 58186653",n-martyshchenko@mail.ru,
151357,135987,"Juuksuri- ja muu iluteenindus",9602,"Maryl Services OÜ","+372 56225255",marylserv@gmail.com,
152993,137420,"Juuksuri- ja muu iluteenindus",9602,"MCut OÜ","+372 58044583",manka5@yandex.ru,
153559,137930,"Juuksuri- ja muu iluteenindus",9602,"Medicolmclinic OÜ",,medicolm@medicolm.ee,
154444,138718,"Juuksuri- ja muu iluteenindus",9602,"Meiby Beauty OÜ","+372 55646690",tuulitamm66@gmail.com,
155026,139216,"Juuksuri- ja muu iluteenindus",9602,"Melluun OÜ","+372 5090956",merle.loiveke@gmail.com,
156762,140729,"Juuksuri- ja muu iluteenindus",9602,"MezoEstet OÜ",,info@skinpro.ee,
158263,141961,"Juuksuri- ja muu iluteenindus",9602,"MiaLand OÜ",,miiakattel2003@gmail.com,
158336,142028,"Juuksuri- ja muu iluteenindus",9602,"MiBellaMishop OÜ","+372 56495533",kerli.vork@gmail.com,
159499,143067,"Juuksuri- ja muu iluteenindus",9602,"MiMEE OÜ",,mimeeoy@gmail.com,
159774,143316,"Juuksuri- ja muu iluteenindus",9602,"Minessa OÜ","+372 5232865",miinavall@hotmail.com,
160408,143877,"Juuksuri- ja muu iluteenindus",9602,"Mir nails OÜ",,mirnailsou@mail.ru,
160940,144366,"Juuksuri- ja muu iluteenindus",9602,"Mittetulundusühing Alternatiivkultuur","+372 58632388",marxxsaar@gmail.com,
168749,151903,"Juuksuri- ja muu iluteenindus",9602,"MK OÜ",,mariannekilpou@gmail.com,
168910,152043,"Juuksuri- ja muu iluteenindus",9602,"MLbeauty Lashes OÜ","+372 53533387",marisleppik.ml@gmail.com,
170797,153718,"Juuksuri- ja muu iluteenindus",9602,"Moonadraws OÜ",,saul.moona@gmail.com,
171063,153947,"Juuksuri- ja muu iluteenindus",9602,"Mopster OÜ",,vitalirosus@gmail.com,
172712,155400,"Juuksuri- ja muu iluteenindus",9602,"MThair OÜ","+372 5298830",marjeritatoit@gmail.com,
177143,159719,"Juuksuri- ja muu iluteenindus",9602,"MTÜ VarBad",,vellika35@gmail.com,
177960,160658,"Juuksuri- ja muu iluteenindus",9602,"Mulle endale OÜ",,joogamadli@gmail.com,
180289,162762,"Juuksuri- ja muu iluteenindus",9602,"My Beauty Trade OÜ","+372 56957446",leko-leko@mail.ru,
180306,162778,"Juuksuri- ja muu iluteenindus",9602,"MyBrows OÜ",,mybrowsestonia@gmail.com,
180307,162779,"Juuksuri- ja muu iluteenindus",9602,"MyBrows Studio OÜ",,mybrowsestonia@gmail.com,
180419,162881,"Juuksuri- ja muu iluteenindus",9602,"My Hair OÜ","+372 56619782",triinulaasik@gmail.com,
180915,163341,"Juuksuri- ja muu iluteenindus",9602,"Naeratus OÜ","+372 5051527",info@naeratus.ee,www.naeratus.ee
181021,163432,"Juuksuri- ja muu iluteenindus",9602,"NailArt OÜ","+372 58139707",olesjakondakova@mail.ru,
